id,month,input_cost_shock,price_increase_speed,price_decrease_speed,inflation_expectations,market_power,wage_rigidity,pass_through_gap,asymflation_index
186,1,-0.45479365444715547,0.6514809924876069,0.3889925825008726,2.2450689212397013,0.8302645663775818,0.6406477656187071,0.23829358854593308,0.5530435459992149
187,34,-0.7765418503528866,0.5960298961176,0.5400983629842113,1.8309417692338865,0.8560423659803893,0.5736509670126253,0.0732593889904504,0.4678527866517358
188,50,0.32969020107081026,0.7328492329839472,0.34319330759020306,3.213593210655192,0.7736991911296898,0.8124824131325509,0.4045052415513742,0.6847924178631679
189,16,-0.4889623914092421,0.5195348975046321,0.41168008182319066,3.033528546961831,0.5177877016529853,0.659505587985772,0.13459469834732718,0.5233319992196179
190,32,1.0298991640557174,0.7076521432985151,0.27135237552105657,2.78622951071675,0.5761613099096075,0.16100040676811103,0.4630857923465116,0.6105430198454372
191,37,0.437946700617899,0.606023407734018,0.3847300737973402,3.144319177021607,0.410915658423043,0.8212830815057479,0.2198101514310711,0.5878952833886133
192,14,-0.7532709351968162,0.5887487188046904,0.39992337077817675,2.231271597512865,0.711744601606265,0.7178825462580527,0.20956068075743106,0.515224122092137
193,57,0.5237288240277074,0.774216419757381,0.2924347464979834,2.600966902871391,0.930569963434202,0.17568899313418374,0.4836743949703876,0.6440562973179232
194,42,1.5031259325336135,0.8867327025920541,0.28337477417198875,2.5458592727228226,0.6998668898683658,0.5862350501340232,0.681315497980445,0.7138147701528338
195,32,-0.49446095532971557,0.5305716586357471,0.3895674903067494,2.8817830361864405,0.7090589489559703,0.32896071054012127,0.1133143970009274,0.5171597795073327
196,19,-0.5837583488435403,0.5124541683264019,0.5333182558848631,2.483532950055235,0.49087626349513497,0.41004681142703275,0.006348030766312438,0.4317285941641845
197,53,0.13660370561407276,0.7178892696966863,0.30915551685387477,2.953028963205465,0.5847216618594139,0.8534430333112901,0.47631586176784924,0.6455437218566373
198,19,0.4672391148397587,0.7222088477240269,0.36612814884232653,2.268003268973426,0.4989024116782918,0.3382946848836721,0.3699508125501232,0.5431297252071722
199,59,0.5313846566816091,0.7401199629557308,0.3507099156486308,2.7687380519999447,0.7568584032583383,0.61918532381294,0.4560030082624847,0.6492530687492631
200,51,0.8963965066224509,0.6753596502482841,0.3245755430586625,3.268149338890259,0.5576440273378744,0.33074092696467766,0.3765030191967394,0.6276700766906276
